week_ending,age_band,observed_deaths,edition_year,is_final,source_filename
2018-04-06,1-14,22,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-04-13,1-14,25,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-04-20,1-14,21,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-04-27,1-14,12,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-05-04,1-14,21,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-05-11,1-14,21,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-05-18,1-14,24,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-05-25,1-14,13,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-06-01,1-14,18,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-06-08,1-14,19,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-06-15,1-14,17,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-06-22,1-14,21,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-06-29,1-14,22,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-07-06,1-14,23,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-07-13,1-14,21,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-07-20,1-14,15,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-07-27,1-14,13,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-08-03,1-14,18,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-08-10,1-14,18,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-08-17,1-14,11,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-08-24,1-14,22,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-08-31,1-14,11,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-09-07,1-14,20,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-09-14,1-14,18,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-09-21,1-14,18,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-09-28,1-14,10,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-10-05,1-14,17,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-10-12,1-14,20,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-10-19,1-14,18,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-10-26,1-14,24,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-02,1-14,24,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-09,1-14,12,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-16,1-14,29,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-23,1-14,22,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-11-30,1-14,20,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-12-07,1-14,15,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-12-14,1-14,13,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-12-21,1-14,23,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2018-12-28,1-14,11,2018,False,2018_publishedweek522018withupdatedrespiratoryrow.xls
2019-01-04,1-14,15,2019,False,2019_publishedweek522019.xls
2019-01-11,1-14,20,2019,False,2019_publishedweek522019.xls
2019-01-18,1-14,29,2019,False,2019_publishedweek522019.xls
2019-01-25,1-14,22,2019,False,2019_publishedweek522019.xls
2019-02-01,1-14,15,2019,False,2019_publishedweek522019.xls
2019-02-08,1-14,25,2019,False,2019_publishedweek522019.xls
2019-02-15,1-14,17,2019,False,2019_publishedweek522019.xls
2019-02-22,1-14,30,2019,False,2019_publishedweek522019.xls
2019-03-01,1-14,20,2019,False,2019_publishedweek522019.xls
2019-03-08,1-14,16,2019,False,2019_publishedweek522019.xls
2019-03-15,1-14,24,2019,False,2019_publishedweek522019.xls
2019-03-22,1-14,24,2019,False,2019_publishedweek522019.xls
2019-03-29,1-14,17,2019,False,2019_publishedweek522019.xls
2019-04-05,1-14,13,2019,False,2019_publishedweek522019.xls
2019-04-12,1-14,23,2019,False,2019_publishedweek522019.xls
2019-04-19,1-14,21,2019,False,2019_publishedweek522019.xls
2019-04-26,1-14,18,2019,False,2019_publishedweek522019.xls
2019-05-03,1-14,18,2019,False,2019_publishedweek522019.xls
2019-05-10,1-14,17,2019,False,2019_publishedweek522019.xls
2019-05-17,1-14,14,2019,False,2019_publishedweek522019.xls
2019-05-24,1-14,21,2019,False,2019_publishedweek522019.xls
2019-05-31,1-14,16,2019,False,2019_publishedweek522019.xls
2019-06-07,1-14,18,2019,False,2019_publishedweek522019.xls
2019-06-14,1-14,18,2019,False,2019_publishedweek522019.xls
2019-06-21,1-14,20,2019,False,2019_publishedweek522019.xls
2019-06-28,1-14,21,2019,False,2019_publishedweek522019.xls
2019-07-05,1-14,26,2019,False,2019_publishedweek522019.xls
2019-07-12,1-14,16,2019,False,2019_publishedweek522019.xls
2019-07-19,1-14,14,2019,False,2019_publishedweek522019.xls
2019-07-26,1-14,14,2019,False,2019_publishedweek522019.xls
2019-08-02,1-14,11,2019,False,2019_publishedweek522019.xls
2019-08-09,1-14,12,2019,False,2019_publishedweek522019.xls
2019-08-16,1-14,24,2019,False,2019_publishedweek522019.xls
2019-08-23,1-14,8,2019,False,2019_publishedweek522019.xls
2019-08-30,1-14,16,2019,False,2019_publishedweek522019.xls
2019-09-06,1-14,19,2019,False,2019_publishedweek522019.xls
2019-09-13,1-14,12,2019,False,2019_publishedweek522019.xls
2019-09-20,1-14,18,2019,False,2019_publishedweek522019.xls
2019-09-27,1-14,14,2019,False,2019_publishedweek522019.xls
2019-10-04,1-14,15,2019,False,2019_publishedweek522019.xls
2019-10-11,1-14,16,2019,False,2019_publishedweek522019.xls
2019-10-18,1-14,14,2019,False,2019_publishedweek522019.xls
2019-10-25,1-14,14,2019,False,2019_publishedweek522019.xls
2019-11-01,1-14,19,2019,False,2019_publishedweek522019.xls
2019-11-08,1-14,7,2019,False,2019_publishedweek522019.xls
2019-11-15,1-14,19,2019,False,2019_publishedweek522019.xls
2019-11-22,1-14,19,2019,False,2019_publishedweek522019.xls
2019-11-29,1-14,14,2019,False,2019_publishedweek522019.xls
2019-12-06,1-14,17,2019,False,2019_publishedweek522019.xls
2019-12-13,1-14,32,2019,False,2019_publishedweek522019.xls
2019-12-20,1-14,19,2019,False,2019_publishedweek522019.xls
2019-12-27,1-14,13,2019,False,2019_publishedweek522019.xls
2020-01-03,1-14,16,2020,False,2020_publishedweek532020.xlsx
2020-01-10,1-14,26,2020,False,2020_publishedweek532020.xlsx
2020-01-17,1-14,16,2020,False,2020_publishedweek532020.xlsx
2020-01-24,1-14,21,2020,False,2020_publishedweek532020.xlsx
2020-01-31,1-14,15,2020,False,2020_publishedweek532020.xlsx
2020-02-07,1-14,16,2020,False,2020_publishedweek532020.xlsx
2020-02-14,1-14,12,2020,False,2020_publishedweek532020.xlsx
2020-02-21,1-14,18,2020,False,2020_publishedweek532020.xlsx
2020-02-28,1-14,20,2020,False,2020_publishedweek532020.xlsx
2020-03-06,1-14,20,2020,False,2020_publishedweek532020.xlsx
2020-03-13,1-14,22,2020,False,2020_publishedweek532020.xlsx
2020-03-20,1-14,12,2020,False,2020_publishedweek532020.xlsx
2020-03-27,1-14,13,2020,False,2020_publishedweek532020.xlsx
2020-04-03,1-14,21,2020,False,2020_publishedweek532020.xlsx
2020-04-10,1-14,14,2020,False,2020_publishedweek532020.xlsx
2020-04-17,1-14,15,2020,False,2020_publishedweek532020.xlsx
2020-04-24,1-14,12,2020,False,2020_publishedweek532020.xlsx
2020-05-01,1-14,11,2020,False,2020_publishedweek532020.xlsx
2020-05-08,1-14,20,2020,False,2020_publishedweek532020.xlsx
2020-05-15,1-14,19,2020,False,2020_publishedweek532020.xlsx
2020-05-22,1-14,16,2020,False,2020_publishedweek532020.xlsx
2020-05-29,1-14,14,2020,False,2020_publishedweek532020.xlsx
2020-06-05,1-14,16,2020,False,2020_publishedweek532020.xlsx
2020-06-12,1-14,11,2020,False,2020_publishedweek532020.xlsx
2020-06-19,1-14,19,2020,False,2020_publishedweek532020.xlsx
2020-06-26,1-14,11,2020,False,2020_publishedweek532020.xlsx
2020-07-03,1-14,13,2020,False,2020_publishedweek532020.xlsx
2020-07-10,1-14,10,2020,False,2020_publishedweek532020.xlsx
2020-07-17,1-14,10,2020,False,2020_publishedweek532020.xlsx
2020-07-24,1-14,12,2020,False,2020_publishedweek532020.xlsx
2020-07-31,1-14,19,2020,False,2020_publishedweek532020.xlsx
2020-08-07,1-14,15,2020,False,2020_publishedweek532020.xlsx
2020-08-14,1-14,15,2020,False,2020_publishedweek532020.xlsx
2020-08-21,1-14,16,2020,False,2020_publishedweek532020.xlsx
2020-08-28,1-14,18,2020,False,2020_publishedweek532020.xlsx
2020-09-04,1-14,10,2020,False,2020_publishedweek532020.xlsx
2020-09-11,1-14,14,2020,False,2020_publishedweek532020.xlsx
2020-09-18,1-14,15,2020,False,2020_publishedweek532020.xlsx
2020-09-25,1-14,17,2020,False,2020_publishedweek532020.xlsx
2020-10-02,1-14,16,2020,False,2020_publishedweek532020.xlsx
2020-10-09,1-14,17,2020,False,2020_publishedweek532020.xlsx
2020-10-16,1-14,13,2020,False,2020_publishedweek532020.xlsx
2020-10-23,1-14,14,2020,False,2020_publishedweek532020.xlsx
2020-10-30,1-14,13,2020,False,2020_publishedweek532020.xlsx
2020-11-06,1-14,12,2020,False,2020_publishedweek532020.xlsx
2020-11-13,1-14,18,2020,False,2020_publishedweek532020.xlsx
2020-11-20,1-14,21,2020,False,2020_publishedweek532020.xlsx
2020-11-27,1-14,17,2020,False,2020_publishedweek532020.xlsx
2020-12-04,1-14,15,2020,False,2020_publishedweek532020.xlsx
2020-12-11,1-14,20,2020,False,2020_publishedweek532020.xlsx
2020-12-18,1-14,14,2020,False,2020_publishedweek532020.xlsx
2020-12-25,1-14,18,2020,False,2020_publishedweek532020.xlsx
2021-01-01,1-14,14,2020,False,2020_publishedweek532020.xlsx
2021-01-08,1-14,12,2021,False,2021_publishedweek522021.xlsx
2021-01-15,1-14,9,2021,False,2021_publishedweek522021.xlsx
2021-01-22,1-14,17,2021,False,2021_publishedweek522021.xlsx
2021-01-29,1-14,19,2021,False,2021_publishedweek522021.xlsx
2021-02-05,1-14,17,2021,False,2021_publishedweek522021.xlsx
2021-02-12,1-14,15,2021,False,2021_publishedweek522021.xlsx
2021-02-19,1-14,20,2021,False,2021_publishedweek522021.xlsx
2021-02-26,1-14,15,2021,False,2021_publishedweek522021.xlsx
2021-03-05,1-14,11,2021,False,2021_publishedweek522021.xlsx
2021-03-12,1-14,17,2021,False,2021_publishedweek522021.xlsx
2021-03-19,1-14,19,2021,False,2021_publishedweek522021.xlsx
2021-03-26,1-14,17,2021,False,2021_publishedweek522021.xlsx
2021-04-02,1-14,12,2021,False,2021_publishedweek522021.xlsx
2021-04-09,1-14,11,2021,False,2021_publishedweek522021.xlsx
2021-04-16,1-14,14,2021,False,2021_publishedweek522021.xlsx
2021-04-23,1-14,6,2021,False,2021_publishedweek522021.xlsx
2021-04-30,1-14,11,2021,False,2021_publishedweek522021.xlsx
2021-05-07,1-14,15,2021,False,2021_publishedweek522021.xlsx
2021-05-14,1-14,12,2021,False,2021_publishedweek522021.xlsx
2021-05-21,1-14,18,2021,False,2021_publishedweek522021.xlsx
2021-05-28,1-14,19,2021,False,2021_publishedweek522021.xlsx
2021-06-04,1-14,11,2021,False,2021_publishedweek522021.xlsx
2021-06-11,1-14,18,2021,False,2021_publishedweek522021.xlsx
2021-06-18,1-14,17,2021,False,2021_publishedweek522021.xlsx
2021-06-25,1-14,12,2021,False,2021_publishedweek522021.xlsx
2021-07-02,1-14,11,2021,False,2021_publishedweek522021.xlsx
2021-07-09,1-14,17,2021,False,2021_publishedweek522021.xlsx
2021-07-16,1-14,13,2021,False,2021_publishedweek522021.xlsx
2021-07-23,1-14,15,2021,False,2021_publishedweek522021.xlsx
2021-07-30,1-14,15,2021,False,2021_publishedweek522021.xlsx
2021-08-06,1-14,10,2021,False,2021_publishedweek522021.xlsx
2021-08-13,1-14,19,2021,False,2021_publishedweek522021.xlsx
2021-08-20,1-14,11,2021,False,2021_publishedweek522021.xlsx
2021-08-27,1-14,20,2021,False,2021_publishedweek522021.xlsx
2021-09-03,1-14,14,2021,False,2021_publishedweek522021.xlsx
2021-09-10,1-14,17,2021,False,2021_publishedweek522021.xlsx
2021-09-17,1-14,6,2021,False,2021_publishedweek522021.xlsx
2021-09-24,1-14,17,2021,False,2021_publishedweek522021.xlsx
2021-10-01,1-14,20,2021,False,2021_publishedweek522021.xlsx
2021-10-08,1-14,23,2021,False,2021_publishedweek522021.xlsx
2021-10-15,1-14,22,2021,False,2021_publishedweek522021.xlsx
2021-10-22,1-14,21,2021,False,2021_publishedweek522021.xlsx
2021-10-29,1-14,21,2021,False,2021_publishedweek522021.xlsx
2021-11-05,1-14,18,2021,False,2021_publishedweek522021.xlsx
2021-11-12,1-14,21,2021,False,2021_publishedweek522021.xlsx
2021-11-19,1-14,14,2021,False,2021_publishedweek522021.xlsx
2021-11-26,1-14,20,2021,False,2021_publishedweek522021.xlsx
2021-12-03,1-14,13,2021,False,2021_publishedweek522021.xlsx
2021-12-10,1-14,23,2021,False,2021_publishedweek522021.xlsx
2021-12-17,1-14,18,2021,False,2021_publishedweek522021.xlsx
2021-12-24,1-14,17,2021,False,2021_publishedweek522021.xlsx
2021-12-31,1-14,12,2021,False,2021_publishedweek522021.xlsx
2022-01-07,1-14,14,2022,False,2022_publicationfileweek522022.xlsx
2022-01-14,1-14,18,2022,False,2022_publicationfileweek522022.xlsx
2022-01-21,1-14,15,2022,False,2022_publicationfileweek522022.xlsx
2022-01-28,1-14,22,2022,False,2022_publicationfileweek522022.xlsx
2022-02-04,1-14,16,2022,False,2022_publicationfileweek522022.xlsx
2022-02-11,1-14,29,2022,False,2022_publicationfileweek522022.xlsx
2022-02-18,1-14,20,2022,False,2022_publicationfileweek522022.xlsx
2022-02-25,1-14,15,2022,False,2022_publicationfileweek522022.xlsx
2022-03-04,1-14,15,2022,False,2022_publicationfileweek522022.xlsx
2022-03-11,1-14,28,2022,False,2022_publicationfileweek522022.xlsx
2022-03-18,1-14,22,2022,False,2022_publicationfileweek522022.xlsx
2022-03-25,1-14,18,2022,False,2022_publicationfileweek522022.xlsx
2022-04-01,1-14,20,2022,False,2022_publicationfileweek522022.xlsx
2022-04-08,1-14,18,2022,False,2022_publicationfileweek522022.xlsx
2022-04-15,1-14,16,2022,False,2022_publicationfileweek522022.xlsx
2022-04-22,1-14,16,2022,False,2022_publicationfileweek522022.xlsx
2022-04-29,1-14,19,2022,False,2022_publicationfileweek522022.xlsx
2022-05-06,1-14,14,2022,False,2022_publicationfileweek522022.xlsx
2022-05-13,1-14,19,2022,False,2022_publicationfileweek522022.xlsx
2022-05-20,1-14,14,2022,False,2022_publicationfileweek522022.xlsx
2022-05-27,1-14,20,2022,False,2022_publicationfileweek522022.xlsx
2022-06-03,1-14,17,2022,False,2022_publicationfileweek522022.xlsx
2022-06-10,1-14,11,2022,False,2022_publicationfileweek522022.xlsx
2022-06-17,1-14,31,2022,False,2022_publicationfileweek522022.xlsx
2022-06-24,1-14,22,2022,False,2022_publicationfileweek522022.xlsx
2022-07-01,1-14,17,2022,False,2022_publicationfileweek522022.xlsx
2022-07-08,1-14,20,2022,False,2022_publicationfileweek522022.xlsx
2022-07-15,1-14,13,2022,False,2022_publicationfileweek522022.xlsx
2022-07-22,1-14,17,2022,False,2022_publicationfileweek522022.xlsx
2022-07-29,1-14,26,2022,False,2022_publicationfileweek522022.xlsx
2022-08-05,1-14,14,2022,False,2022_publicationfileweek522022.xlsx
2022-08-12,1-14,8,2022,False,2022_publicationfileweek522022.xlsx
2022-08-19,1-14,22,2022,False,2022_publicationfileweek522022.xlsx
2022-08-26,1-14,22,2022,False,2022_publicationfileweek522022.xlsx
2022-09-02,1-14,13,2022,False,2022_publicationfileweek522022.xlsx
2022-09-09,1-14,19,2022,False,2022_publicationfileweek522022.xlsx
2022-09-16,1-14,26,2022,False,2022_publicationfileweek522022.xlsx
2022-09-23,1-14,13,2022,False,2022_publicationfileweek522022.xlsx
2022-09-30,1-14,19,2022,False,2022_publicationfileweek522022.xlsx
2022-10-07,1-14,10,2022,False,2022_publicationfileweek522022.xlsx
2022-10-14,1-14,26,2022,False,2022_publicationfileweek522022.xlsx
2022-10-21,1-14,21,2022,False,2022_publicationfileweek522022.xlsx
2022-10-28,1-14,16,2022,False,2022_publicationfileweek522022.xlsx
2022-11-04,1-14,16,2022,False,2022_publicationfileweek522022.xlsx
2022-11-11,1-14,21,2022,False,2022_publicationfileweek522022.xlsx
2022-11-18,1-14,18,2022,False,2022_publicationfileweek522022.xlsx
2022-11-25,1-14,19,2022,False,2022_publicationfileweek522022.xlsx
2022-12-02,1-14,23,2022,False,2022_publicationfileweek522022.xlsx
2022-12-09,1-14,23,2022,False,2022_publicationfileweek522022.xlsx
2022-12-16,1-14,27,2022,False,2022_publicationfileweek522022.xlsx
2022-12-23,1-14,31,2022,False,2022_publicationfileweek522022.xlsx
2022-12-30,1-14,13,2022,False,2022_publicationfileweek522022.xlsx
2023-01-06,1-14,14,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-01-13,1-14,24,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-01-20,1-14,21,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-01-27,1-14,18,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-02-03,1-14,22,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-02-10,1-14,22,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-02-17,1-14,17,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-02-24,1-14,23,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-03,1-14,15,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-10,1-14,25,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-17,1-14,23,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-24,1-14,24,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-03-31,1-14,23,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-04-07,1-14,18,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-04-14,1-14,20,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-04-21,1-14,16,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-04-28,1-14,19,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-05-05,1-14,18,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-05-12,1-14,14,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-05-19,1-14,23,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-05-26,1-14,15,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-02,1-14,17,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-09,1-14,16,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-16,1-14,20,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-23,1-14,15,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-06-30,1-14,23,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-07-07,1-14,19,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-07-14,1-14,24,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-07-21,1-14,16,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-07-28,1-14,16,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-08-04,1-14,18,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-08-11,1-14,17,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-08-18,1-14,18,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-08-25,1-14,27,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-01,1-14,12,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-08,1-14,13,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-15,1-14,22,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-22,1-14,24,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-09-29,1-14,25,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-10-06,1-14,17,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-10-13,1-14,17,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-10-20,1-14,28,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-10-27,1-14,31,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-03,1-14,19,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-10,1-14,13,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-17,1-14,19,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-11-24,1-14,21,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-01,1-14,23,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-08,1-14,18,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-15,1-14,31,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-22,1-14,26,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-29,1-14,11,2023,False,2023_publicationfileweek522023rerun.xlsx
2024-01-05,1-14,21,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-12,1-14,29,2024,False,2024_weeklydeathsweek522024.xlsx
