month_date,region_code,region_name,observed_deaths,edition_year,is_final,source_filename
2017-06-01,E12000004,East Midlands,3659,2017,True,2017_publishedoutputannual2017final.xls
2017-07-01,E12000004,East Midlands,3369,2017,True,2017_publishedoutputannual2017final.xls
2017-08-01,E12000004,East Midlands,3443,2017,True,2017_publishedoutputannual2017final.xls
2017-09-01,E12000004,East Midlands,3324,2017,True,2017_publishedoutputannual2017final.xls
2017-10-01,E12000004,East Midlands,3540,2017,True,2017_publishedoutputannual2017final.xls
2017-11-01,E12000004,East Midlands,3876,2017,True,2017_publishedoutputannual2017final.xls
2017-12-01,E12000004,East Midlands,3869,2017,True,2017_publishedoutputannual2017final.xls
2018-01-01,E12000004,East Midlands,5400,2018,True,2018_publishedannual2018.xls
2018-02-01,E12000004,East Midlands,4191,2018,True,2018_publishedannual2018.xls
2018-03-01,E12000004,East Midlands,4412,2018,True,2018_publishedannual2018.xls
2018-04-01,E12000004,East Midlands,4016,2018,True,2018_publishedannual2018.xls
2018-05-01,E12000004,East Midlands,3764,2018,True,2018_publishedannual2018.xls
2018-06-01,E12000004,East Midlands,3446,2018,True,2018_publishedannual2018.xls
2018-07-01,E12000004,East Midlands,3388,2018,True,2018_publishedannual2018.xls
2018-08-01,E12000004,East Midlands,3425,2018,True,2018_publishedannual2018.xls
2018-09-01,E12000004,East Midlands,3170,2018,True,2018_publishedannual2018.xls
2018-10-01,E12000004,East Midlands,3811,2018,True,2018_publishedannual2018.xls
2018-11-01,E12000004,East Midlands,3691,2018,True,2018_publishedannual2018.xls
2018-12-01,E12000004,East Midlands,3521,2018,True,2018_publishedannual2018.xls
2019-01-01,E12000004,East Midlands,4589,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-02-01,E12000004,East Midlands,3892,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-03-01,E12000004,East Midlands,3800,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-04-01,E12000004,East Midlands,3761,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-05-01,E12000004,East Midlands,3813,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-06-01,E12000004,East Midlands,3254,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-07-01,E12000004,East Midlands,3575,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-08-01,E12000004,East Midlands,3252,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-09-01,E12000004,East Midlands,3471,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-10-01,E12000004,East Midlands,3961,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-11-01,E12000004,East Midlands,3840,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-12-01,E12000004,East Midlands,4221,2019,True,2019_annual2019publishedoutputrefresh.xls
2020-01-01,E12000004,East Midlands,4861,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-02-01,E12000004,East Midlands,3758,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-03-01,E12000004,East Midlands,4146,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-04-01,E12000004,East Midlands,6769,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-05-01,E12000004,East Midlands,4527,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-06-01,E12000004,East Midlands,3866,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-07-01,E12000004,East Midlands,3600,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-08-01,E12000004,East Midlands,3165,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-09-01,E12000004,East Midlands,3597,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-10-01,E12000004,East Midlands,3927,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-11-01,E12000004,East Midlands,4593,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-12-01,E12000004,East Midlands,5247,2020,True,2020_annual2020publishedoutputrefresh.xls
2021-01-01,E12000004,East Midlands,5720,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-02-01,E12000004,East Midlands,5194,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-03-01,E12000004,East Midlands,4384,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-04-01,E12000004,East Midlands,3639,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-05-01,E12000004,East Midlands,3312,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-06-01,E12000004,East Midlands,3560,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-07-01,E12000004,East Midlands,3675,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-08-01,E12000004,East Midlands,3885,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-09-01,E12000004,East Midlands,4115,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-10-01,E12000004,East Midlands,3958,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-11-01,E12000004,East Midlands,4406,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-12-01,E12000004,East Midlands,4600,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2022-01-01,E12000004,East Midlands,4565,2022,True,2022_processorannualdeaths2022.xlsx
2022-02-01,E12000004,East Midlands,4043,2022,True,2022_processorannualdeaths2022.xlsx
2022-03-01,E12000004,East Midlands,4099,2022,True,2022_processorannualdeaths2022.xlsx
2022-04-01,E12000004,East Midlands,3989,2022,True,2022_processorannualdeaths2022.xlsx
2022-05-01,E12000004,East Midlands,4188,2022,True,2022_processorannualdeaths2022.xlsx
2022-06-01,E12000004,East Midlands,3864,2022,True,2022_processorannualdeaths2022.xlsx
2022-07-01,E12000004,East Midlands,3949,2022,True,2022_processorannualdeaths2022.xlsx
2022-08-01,E12000004,East Midlands,4106,2022,True,2022_processorannualdeaths2022.xlsx
2022-09-01,E12000004,East Midlands,3939,2022,True,2022_processorannualdeaths2022.xlsx
2022-10-01,E12000004,East Midlands,4151,2022,True,2022_processorannualdeaths2022.xlsx
2022-11-01,E12000004,East Midlands,4407,2022,True,2022_processorannualdeaths2022.xlsx
2022-12-01,E12000004,East Midlands,4595,2022,True,2022_processorannualdeaths2022.xlsx
2023-01-01,E12000004,East Midlands,5835,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-02-01,E12000004,East Midlands,4291,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-03-01,E12000004,East Midlands,4828,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-04-01,E12000004,East Midlands,3913,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-05-01,E12000004,East Midlands,4114,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-06-01,E12000004,East Midlands,4042,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-07-01,E12000004,East Midlands,3428,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-08-01,E12000004,East Midlands,3943,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-09-01,E12000004,East Midlands,3648,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-10-01,E12000004,East Midlands,3980,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-11-01,E12000004,East Midlands,4455,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-12-01,E12000004,East Midlands,4026,2023,True,2023_monthlydeathsfinalised2023.xlsx
2024-01-01,E12000004,East Midlands,5001,2024,True,2024_monthlydeaths2024final1.xlsx
2024-02-01,E12000004,East Midlands,4305,2024,True,2024_monthlydeaths2024final1.xlsx
2024-03-01,E12000004,East Midlands,3894,2024,True,2024_monthlydeaths2024final1.xlsx
2024-04-01,E12000004,East Midlands,4340,2024,True,2024_monthlydeaths2024final1.xlsx
2024-05-01,E12000004,East Midlands,4063,2024,True,2024_monthlydeaths2024final1.xlsx
2024-06-01,E12000004,East Midlands,3681,2024,True,2024_monthlydeaths2024final1.xlsx
2024-07-01,E12000004,East Midlands,4175,2024,True,2024_monthlydeaths2024final1.xlsx
2024-08-01,E12000004,East Midlands,3729,2024,True,2024_monthlydeaths2024final1.xlsx
2024-09-01,E12000004,East Midlands,3581,2024,True,2024_monthlydeaths2024final1.xlsx
2024-10-01,E12000004,East Midlands,4296,2024,True,2024_monthlydeaths2024final1.xlsx
2024-11-01,E12000004,East Midlands,4109,2024,True,2024_monthlydeaths2024final1.xlsx
2024-12-01,E12000004,East Midlands,4345,2024,True,2024_monthlydeaths2024final1.xlsx
2006-01-01,E12000005,West Midlands,5166,2006,True,2006_publishedoutput200tcm772274163.xls
2006-02-01,E12000005,West Midlands,4358,2006,True,2006_publishedoutput200tcm772274163.xls
2006-03-01,E12000005,West Midlands,5163,2006,True,2006_publishedoutput200tcm772274163.xls
2006-04-01,E12000005,West Midlands,4193,2006,True,2006_publishedoutput200tcm772274163.xls
2006-05-01,E12000005,West Midlands,4492,2006,True,2006_publishedoutput200tcm772274163.xls
2006-06-01,E12000005,West Midlands,4197,2006,True,2006_publishedoutput200tcm772274163.xls
2006-07-01,E12000005,West Midlands,4059,2006,True,2006_publishedoutput200tcm772274163.xls
2006-08-01,E12000005,West Midlands,4008,2006,True,2006_publishedoutput200tcm772274163.xls
2006-09-01,E12000005,West Midlands,3832,2006,True,2006_publishedoutput200tcm772274163.xls
2006-10-01,E12000005,West Midlands,4171,2006,True,2006_publishedoutput200tcm772274163.xls
2006-11-01,E12000005,West Midlands,4363,2006,True,2006_publishedoutput200tcm772274163.xls
2006-12-01,E12000005,West Midlands,4118,2006,True,2006_publishedoutput200tcm772274163.xls
2007-01-01,E12000005,West Midlands,5170,2007,True,2007_publishedoutput200tcm772274233.xls
2007-02-01,E12000005,West Midlands,4735,2007,True,2007_publishedoutput200tcm772274233.xls
2007-03-01,E12000005,West Midlands,4630,2007,True,2007_publishedoutput200tcm772274233.xls
2007-04-01,E12000005,West Midlands,4307,2007,True,2007_publishedoutput200tcm772274233.xls
2007-05-01,E12000005,West Midlands,4319,2007,True,2007_publishedoutput200tcm772274233.xls
2007-06-01,E12000005,West Midlands,3981,2007,True,2007_publishedoutput200tcm772274233.xls
2007-07-01,E12000005,West Midlands,4025,2007,True,2007_publishedoutput200tcm772274233.xls
2007-08-01,E12000005,West Midlands,3965,2007,True,2007_publishedoutput200tcm772274233.xls
2007-09-01,E12000005,West Midlands,3539,2007,True,2007_publishedoutput200tcm772274233.xls
2007-10-01,E12000005,West Midlands,4316,2007,True,2007_publishedoutput200tcm772274233.xls
2007-11-01,E12000005,West Midlands,4365,2007,True,2007_publishedoutput200tcm772274233.xls
2007-12-01,E12000005,West Midlands,4579,2007,True,2007_publishedoutput200tcm772274233.xls
2008-01-01,E12000005,West Midlands,5518,2008,True,2008_publishedoutput200tcm772274292.xls
2008-02-01,E12000005,West Midlands,4364,2008,True,2008_publishedoutput200tcm772274292.xls
2008-03-01,E12000005,West Midlands,4246,2008,True,2008_publishedoutput200tcm772274292.xls
2008-04-01,E12000005,West Midlands,4785,2008,True,2008_publishedoutput200tcm772274292.xls
2008-05-01,E12000005,West Midlands,3928,2008,True,2008_publishedoutput200tcm772274292.xls
2008-06-01,E12000005,West Midlands,3869,2008,True,2008_publishedoutput200tcm772274292.xls
2008-07-01,E12000005,West Midlands,4189,2008,True,2008_publishedoutput200tcm772274292.xls
2008-08-01,E12000005,West Midlands,3608,2008,True,2008_publishedoutput200tcm772274292.xls
2008-09-01,E12000005,West Midlands,3947,2008,True,2008_publishedoutput200tcm772274292.xls
2008-10-01,E12000005,West Midlands,4418,2008,True,2008_publishedoutput200tcm772274292.xls
2008-11-01,E12000005,West Midlands,3885,2008,True,2008_publishedoutput200tcm772274292.xls
2008-12-01,E12000005,West Midlands,5561,2008,True,2008_publishedoutput200tcm772274292.xls
2009-01-01,E12000005,West Midlands,5555,2009,True,2009_publishedoutput200tcm772274362.xls
2009-02-01,E12000005,West Midlands,4282,2009,True,2009_publishedoutput200tcm772274362.xls
2009-03-01,E12000005,West Midlands,4364,2009,True,2009_publishedoutput200tcm772274362.xls
2009-04-01,E12000005,West Midlands,4116,2009,True,2009_publishedoutput200tcm772274362.xls
2009-05-01,E12000005,West Midlands,3687,2009,True,2009_publishedoutput200tcm772274362.xls
2009-06-01,E12000005,West Midlands,3949,2009,True,2009_publishedoutput200tcm772274362.xls
2009-07-01,E12000005,West Midlands,3827,2009,True,2009_publishedoutput200tcm772274362.xls
2009-08-01,E12000005,West Midlands,3467,2009,True,2009_publishedoutput200tcm772274362.xls
2009-09-01,E12000005,West Midlands,3997,2009,True,2009_publishedoutput200tcm772274362.xls
2009-10-01,E12000005,West Midlands,4000,2009,True,2009_publishedoutput200tcm772274362.xls
2009-11-01,E12000005,West Midlands,4057,2009,True,2009_publishedoutput200tcm772274362.xls
2009-12-01,E12000005,West Midlands,4793,2009,True,2009_publishedoutput200tcm772274362.xls
2010-01-01,E12000005,West Midlands,4950,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-02-01,E12000005,West Midlands,4169,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-03-01,E12000005,West Midlands,4628,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-04-01,E12000005,West Midlands,4184,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-05-01,E12000005,West Midlands,3654,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-06-01,E12000005,West Midlands,4109,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-07-01,E12000005,West Midlands,3773,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-08-01,E12000005,West Midlands,3779,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-09-01,E12000005,West Midlands,3975,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-10-01,E12000005,West Midlands,3923,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-11-01,E12000005,West Midlands,4212,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-12-01,E12000005,West Midlands,5023,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2011-01-01,E12000005,West Midlands,5064,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-02-01,E12000005,West Midlands,4023,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-03-01,E12000005,West Midlands,4520,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-04-01,E12000005,West Midlands,3671,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-05-01,E12000005,West Midlands,4054,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-06-01,E12000005,West Midlands,4046,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-07-01,E12000005,West Midlands,3742,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-08-01,E12000005,West Midlands,3851,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-09-01,E12000005,West Midlands,3869,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-10-01,E12000005,West Midlands,3738,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-11-01,E12000005,West Midlands,4161,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-12-01,E12000005,West Midlands,4371,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2012-01-01,E12000005,West Midlands,4720,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-02-01,E12000005,West Midlands,4445,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-03-01,E12000005,West Midlands,4417,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-04-01,E12000005,West Midlands,4204,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-05-01,E12000005,West Midlands,4566,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-06-01,E12000005,West Midlands,3784,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-07-01,E12000005,West Midlands,4012,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-08-01,E12000005,West Midlands,4079,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-09-01,E12000005,West Midlands,3631,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-10-01,E12000005,West Midlands,4345,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-11-01,E12000005,West Midlands,4339,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-12-01,E12000005,West Midlands,4358,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2013-01-01,E12000005,West Midlands,5455,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-02-01,E12000005,West Midlands,4538,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-03-01,E12000005,West Midlands,4734,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-04-01,E12000005,West Midlands,5263,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-05-01,E12000005,West Midlands,4326,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-06-01,E12000005,West Midlands,3621,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-07-01,E12000005,West Midlands,4150,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-08-01,E12000005,West Midlands,3655,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-09-01,E12000005,West Midlands,3746,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-10-01,E12000005,West Midlands,4301,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-11-01,E12000005,West Midlands,4057,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-12-01,E12000005,West Midlands,4414,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2014-01-01,E12000005,West Midlands,5242,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-02-01,E12000005,West Midlands,4271,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-03-01,E12000005,West Midlands,4289,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-04-01,E12000005,West Midlands,4268,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-05-01,E12000005,West Midlands,3929,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-06-01,E12000005,West Midlands,3967,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-07-01,E12000005,West Midlands,4185,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-08-01,E12000005,West Midlands,3694,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-09-01,E12000005,West Midlands,4297,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-10-01,E12000005,West Midlands,4441,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-11-01,E12000005,West Midlands,4089,2014,True,2014_publishedoutput2014finaltcm774115982.xls
